Text,CaptionType,DocumentId,PageNumber,Popularity,Score
TABLE I. Recommended minimum character height. ------------------------------------------------ 21 TABLE II. Marking methods.----------------------------------------------------------------------------- 35 TABLE III. Consideration criteria in selection of marking methods. ------------------------------- 37 TABLE IV. UII construct business rules and supplemental data. ----------------------------------- 38 TABLE V. Issuing agency codes for use in unique identification. ---------------------------------- 39 TABLE VI. Data qualifiers for MRI (UID and non-UID) usage. ----------------------------------- 40 TABLE VII. Data qualifiers and their usage for UII constructs/equivalents. ---------------------- 43 TABLE VIII. Preferred data area titles. ----------------------------------------------------------------- 44 TABLE IX. Enterprise data for item identification. --------------------------------------------------- 45 TABLE A-I. Derive a UII from Application Identifier (AI) qualified data. ------------------------ 59 TABLE A-II. Derive a UII from Data Identifier (DI) qualified data. -------------------------------- 60 TABLE A-III. Derive a UII from Text Element Identifier (TEI) qualified data.------------------- 61,TableCap,WCHYAFAAAAAAAAAA,8,52.63157895,4.00061208460756
6.1 Intended use. -------------------------------------------------------------------------------------32 6.2 Subject term (key word) listing. --------------------------------------------------------------32 6.3 Item unique identification (IUID).------------------------------------------------------------33 6.4 Unique item identifier (UII) constructs. -----------------------------------------------------33 6.5 Data qualifiers. ----------------------------------------------------------------------------------33 6.6 IUID consultation. ------------------------------------------------------------------------------34 6.7 Data format indicator for TEIs. ---------------------------------------------------------------34 6.8 Associated Data Item Descriptions (DID). --------------------------------------------------34 6.9 Changes from previous issue. -----------------------------------------------------------------34 APPENDIX A ----------------------------------------------------------------------------------------------57 A.1 SCOPE -------------------------------------------------------------------------------------------------57 A.1.1 Scope. -------------------------------------------------------------------------------------------57 A.2 UII DATA STRUCTURE---------------------------------------------------------------------------57 A.2.1 UII data set.-------------------------------------------------------------------------------------57 A.2.2 Semantics. --------------------------------------------------------------------------------------57 A.2.3 Business rules for deriving a UII. -----------------------------------------------------------57,FigureCap,WCHYAFAAAAAAAAAA,8,52.63157895,4.00061208460756
TABLE VI. Data qualifiers for MRI (UID and non-UID) usage. (Additional data qualifiers may be encoded in MRI according to the protocol chosen.),TableCap,WCHYAFAAAAAAAAAA,49,48.24561404,3.91692326034375
MIL-STD-130N w/Change 1,Title,WCHYAFAAAAAAAAAA,5,48.24561404,3.91692326034375
MIL-STD-130N w/Change 1,Title,WCHYAFAAAAAAAAAA,26,48.24561404,3.91692326034375
MIL-STD-130N w/Change 1,Title,WCHYAFAAAAAAAAAA,49,48.24561404,3.91692326034375
MIL-STD-130N w/Change 1,Title,WCHYAFAAAAAAAAAA,25,42.10526316,3.78657912136338
Bar code,Heading,WCHYAFAAAAAAAAAA,41,41.22807018,3.76649005692438
CAGE Code,Heading,WCHYAFAAAAAAAAAA,41,41.22807018,3.76649005692438
6.2 Subject term (key word) listing.,Heading,WCHYAFAAAAAAAAAA,41,41.22807018,3.76649005692438
MIL-STD-130N w/Change 1,Title,WCHYAFAAAAAAAAAA,41,41.22807018,3.76649005692438
5.9 Electrostatic discharge (ESD) sensitive items.,Heading,WCHYAFAAAAAAAAAA,41,41.22807018,3.76649005692438
5.6 Items identified by military or industry association specifications and standards.,Heading,WCHYAFAAAAAAAAAA,41,41.22807018,3.76649005692438
6. NOTES,Heading,WCHYAFAAAAAAAAAA,41,41.22807018,3.76649005692438
NOTES:,Heading,WCHYAFAAAAAAAAAA,47,39.47368421,3.72505911067875
TABLE IV. UII construct business rules and supplemental data.,TableCap,WCHYAFAAAAAAAAAA,47,39.47368421,3.72505911067875
MIL-STD-130N w/Change 1,Title,WCHYAFAAAAAAAAAA,47,39.47368421,3.72505911067875
Enterprise Identifiers,Heading,WCHYAFAAAAAAAAAA,53,36.84210526,3.65950484535273
TABLE VIII. Preferred data area titles.,TableCap,WCHYAFAAAAAAAAAA,53,36.84210526,3.65950484535273
FIGURE 9. Example GS1 System label for a part (equivalent UII (GIAI) constructed using a serialized GTIN) with GS1-128 and Data Matrix symbols. ---------------------------- 52 FIGURE 10. Minimum MRI marking with HRI scenarios (see Note 1). --------------------------- 53 FIGURE 11. Example of free text label for a unit item. ----------------------------------------------- 54 FIGURE 12. Example AIAG B-4 label (non-UID) for a part. ---------------------------------------- 54 FIGURE 13. Example of GS1 System label (non-UID) for a part. ---------------------------------- 54 FIGURE 14. Example of GS1 System label. ------------------------------------------------------------ 54 FIGURE 15. Obliteration of a Data Matrix symbol. --------------------------------------------------- 55 FIGURE 16. Examples of warranty markings. ---------------------------------------------------------- 55 FIGURE 17. Electrostatic discharge (ESD) sensitive identification. -------------------------------- 56 FIGURE 18. Human-readable information examples. ------------------------------------------------- 56,FigureCap,WCHYAFAAAAAAAAAA,9,36.84210526,3.65950484535273
FIGURE 8. Example GS1 System label for a part (equivalent UII serialized within the EID) with GS1-128 and Data Matrix symbols. -------------------------------------------------- 51,FigureCap,WCHYAFAAAAAAAAAA,9,36.84210526,3.65950484535273
FIGURE 4.B. Example CEA modified item labels for a part (UII Construct #2) with Code 128 and Data Matrix symbols.----------------------------------------------------------------- 48 FIGURE 5. Example A4A labels for a part (UII Construct #1) with Data Matrix symbols. ---- 49 FIGURE 6. Example A4A labels for a part (UII Construct #2) with Data Matrix symbols. ---- 49 FIGURE 7. Identification of a part with a changed PIN sourced from other than the original enterprise. -------------------------------------------------------------------------------------- 50,FigureCap,WCHYAFAAAAAAAAAA,9,36.84210526,3.65950484535273
FIGURE 1. Example of a legacy identification plate for a unit item with IUID label added. ---- 46 FIGURE 2. Example CEA label for a part (UII Construct #1) with a Data Matrix symbol.----- 47 FIGURE 3. Example CEA label for a part (UII Construct #1) with a Data Matrix symbol.----- 47 FIGURE 4.A. Example CEA new item label for a part (UII Construct #2) with Code 128 and Data Matrix symbols. ---------------------------------------------------------------------- 48,FigureCap,WCHYAFAAAAAAAAAA,9,36.84210526,3.65950484535273
MIL-STD-130N w/Change 1 CONTENTS,Title,WCHYAFAAAAAAAAAA,9,36.84210526,3.65950484535273
MIL-STD-130N w/Change 1,Title,WCHYAFAAAAAAAAAA,53,36.84210526,3.65950484535273
FIGURE,FigureCap,WCHYAFAAAAAAAAAA,9,36.84210526,3.65950484535273
MATERIAL,Heading,WCHYAFAAAAAAAAAA,9,36.84210526,3.65950484535273
MIL-STD-130N w/Change 1,Title,WCHYAFAAAAAAAAAA,23,36.84210526,3.65950484535273
MIL-STD-130N w/Change 1,Title,WCHYAFAAAAAAAAAA,70,34.21052632,3.58934985888318
TABLE A-III. Derive a UII from Text Element Identifier (TEI) qualified data.,TableCap,WCHYAFAAAAAAAAAA,70,34.21052632,3.58934985888318
APPENDIX A,Title,WCHYAFAAAAAAAAAA,70,34.21052632,3.58934985888318
NOTES:,Heading,WCHYAFAAAAAAAAAA,55,33.33333333,3.56482680534962
FIGURE 1. Example of a legacy identification plate for a unit item with IUID label added.,Title,WCHYAFAAAAAAAAAA,55,33.33333333,3.56482680534962
6.8 Associated Data Item Descriptions (DID). This standard has been assigned an Acquisition Management Systems Control (AMSC) number authorizing it as the source document for the following DIDs.,FigureCap,WCHYAFAAAAAAAAAA,43,30.70175439,3.48742872753438
MIL-STD-130N w/Change 1,Title,WCHYAFAAAAAAAAAA,43,30.70175439,3.48742872753438
MIL-STD-130N w/Change 1,Title,WCHYAFAAAAAAAAAA,42,30.70175439,3.48742872753438
MIL-STD-130N w/Change 1,Title,WCHYAFAAAAAAAAAA,22,29.8245614,3.46023836273028
MIL-STD-130N w/Change 1,Title,WCHYAFAAAAAAAAAA,59,28.94736842,3.43228796869817
FIGURE 7. Identification of a part with a changed PIN sourced from other than the original enterprise.,FigureCap,WCHYAFAAAAAAAAAA,59,28.94736842,3.43228796869817
3.2 Term Definitions.,Heading,WCHYAFAAAAAAAAAA,20,28.07017544,3.40353383136985
MIL-STD-130N w/Change 1,Title,WCHYAFAAAAAAAAAA,20,28.07017544,3.40353383136985
DEPARTMENT OF DEFENSE DATA ITEM DESCRIPTIONS,Heading,WCHYAFAAAAAAAAAA,13,26.31578947,3.34341958086523
NOTES:,Heading,WCHYAFAAAAAAAAAA,62,26.31578947,3.34341958086523
FIGURE 10. Minimum MRI marking with HRI scenarios (see Note 1).,FigureCap,WCHYAFAAAAAAAAAA,62,26.31578947,3.34341958086523
MIL-STD-130N w/Change 1,Title,WCHYAFAAAAAAAAAA,13,26.31578947,3.34341958086523
UNDER SECRETARY OF DEFENSE FOR ACQUISITION POLICY AND TECHNOLOGY,Heading,WCHYAFAAAAAAAAAA,13,26.31578947,3.34341958086523
MIL-STD-130N w/Change 1,Title,WCHYAFAAAAAAAAAA,62,26.31578947,3.34341958086523
FIGURE 3. Example CEA label for a part (UII Construct #1) with a Data Matrix symbol.,FigureCap,WCHYAFAAAAAAAAAA,56,25.43859649,3.31195065322595
FIGURE 2. Example CEA label for a part (UII Construct #1) with a Data Matrix symbol.,FigureCap,WCHYAFAAAAAAAAAA,56,25.43859649,3.31195065322595
MIL-STD-130N w/Change 1,Title,WCHYAFAAAAAAAAAA,28,25.43859649,3.31195065322595
MIL-STD-130N w/Change 1,Title,WCHYAFAAAAAAAAAA,50,25.43859649,3.31195065322595
MIL-STD-130N w/Change 1,Title,WCHYAFAAAAAAAAAA,56,25.43859649,3.31195065322595
MIL-STD-130N w/Change 1,Title,WCHYAFAAAAAAAAAA,19,24.56140351,3.27945916620908
MIL-STD-130N w/Change 1,Title,WCHYAFAAAAAAAAAA,58,23.68421053,3.24587642683015
FIGURE 5. Example A4A labels for a part (UII Construct #1) with Data Matrix symbols.,FigureCap,WCHYAFAAAAAAAAAA,58,23.68421053,3.24587642683015
FIGURE 6. Example A4A labels for a part (UII Construct #2) with Data Matrix symbols.,FigureCap,WCHYAFAAAAAAAAAA,58,23.68421053,3.24587642683015
AIRLINES for AMERICA (A4A),Heading,WCHYAFAAAAAAAAAA,14,22.80701754,3.21112657846638
MIL-STD-130N w/Change 1,Title,WCHYAFAAAAAAAAAA,14,22.80701754,3.21112657846638
TABLE VII. Data qualifiers and their usage for UII constructs/equivalents.,TableCap,WCHYAFAAAAAAAAAA,52,21.92982456,3.17512557051021
MIL-STD-130N w/Change 1,Title,WCHYAFAAAAAAAAAA,51,21.92982456,3.17512557051021
MIL-STD-130N w/Change 1,Title,WCHYAFAAAAAAAAAA,18,21.92982456,3.17512557051021
NOTES (Table VI continued),Heading,WCHYAFAAAAAAAAAA,52,21.92982456,3.17512557051021
MIL-STD-130N w/Change 1,Title,WCHYAFAAAAAAAAAA,52,21.92982456,3.17512557051021
SAE INTERNATIONAL,Heading,WCHYAFAAAAAAAAAA,16,21.05263158,3.13777993125567
MIL-STD-130N w/Change 1,Title,WCHYAFAAAAAAAAAA,16,21.05263158,3.13777993125567
MIL-STD-130N w/Change 1,Title,WCHYAFAAAAAAAAAA,65,21.05263158,3.13777993125567
FIGURE 17. Electrostatic discharge (ESD) sensitive identification.,FigureCap,WCHYAFAAAAAAAAAA,65,21.05263158,3.13777993125567
TELECOMMUNICATIONS INDUSTRY ASSOCIATION (TIA),Heading,WCHYAFAAAAAAAAAA,16,21.05263158,3.13777993125567
FIGURE 17. Electrostatic discharge (ESD) sensitive identification.,FigureCap,WCHYAFAAAAAAAAAA,65,21.05263158,3.13777993125567
FIGURE 18. Human-readable information examples.,FigureCap,WCHYAFAAAAAAAAAA,65,21.05263158,3.13777993125567
3. DEFINITIONS,Heading,WCHYAFAAAAAAAAAA,16,21.05263158,3.13777993125567
MIL-STD-130N w/Change 1,Title,WCHYAFAAAAAAAAAA,17,18.42105263,3.01656636037951
TABLE V. Issuing agency codes for use in unique identification.,TableCap,WCHYAFAAAAAAAAAA,48,17.54385965,2.97266115269756
MIL-STD-130N w/Change 1,Title,WCHYAFAAAAAAAAAA,48,17.54385965,2.97266115269756
FIGURE 4.B. Example CEA modified item labels for a part (UII Construct #2) with Code 128 and Data Matrix symbols.,FigureCap,WCHYAFAAAAAAAAAA,57,17.54385965,2.97266115269756
FIGURE 4.A. Example CEA new item label for a part (UII Construct #2) with Code 128 and Data Matrix symbols.,FigureCap,WCHYAFAAAAAAAAAA,57,17.54385965,2.97266115269756
MIL-STD-130N w/Change 1,Title,WCHYAFAAAAAAAAAA,57,17.54385965,2.97266115269756
MIL-STD-130N w/Change 1,Title,WCHYAFAAAAAAAAAA,27,17.54385965,2.97266115269756
MIL-STD-130N w/Change 1,Title,WCHYAFAAAAAAAAAA,66,15.78947368,2.87860691607989
APPENDIX A,Heading,WCHYAFAAAAAAAAAA,66,15.78947368,2.87860691607989
STRUCTURING DATA ELEMENTS FOR ITEM UNIQUE IDENTIFICATION (IUID),Heading,WCHYAFAAAAAAAAAA,66,15.78947368,2.87860691607989
A.2 UII DATA STRUCTURE,Heading,WCHYAFAAAAAAAAAA,66,15.78947368,2.87860691607989
A.1 SCOPE,Heading,WCHYAFAAAAAAAAAA,66,15.78947368,2.87860691607989
TABLE IX. Enterprise data for item identification.,TableCap,WCHYAFAAAAAAAAAA,54,14.9122807,2.82804002667226
MIL-STD-130N w/Change 1,Title,WCHYAFAAAAAAAAAA,54,14.9122807,2.82804002667226
MIL-STD-130N w/Change 1,Title,WCHYAFAAAAAAAAAA,67,14.03508772,2.77477930366336
GS1 SYSTEM,Heading,WCHYAFAAAAAAAAAA,15,14.03508772,2.77477930366336
INTERNATIONAL ORGANIZATION FOR STANDARDIZATION (ISO)/ INTERNATIONAL ELECTROTECHNICAL COMMISSION (IEC),Heading,WCHYAFAAAAAAAAAA,15,14.03508772,2.77477930366336
MIL-STD-130N w/Change 1,Title,WCHYAFAAAAAAAAAA,15,14.03508772,2.77477930366336
FIGURE 11. Example of free text label for a unit item.,FigureCap,WCHYAFAAAAAAAAAA,63,12.28070175,2.65890909786086
MIL-STD-130N w/Change 1 APPENDIX A,Title,WCHYAFAAAAAAAAAA,68,12.28070175,2.65890909786086
TABLE A-I. Derive a UII from Application Identifier (AI) qualified data.,TableCap,WCHYAFAAAAAAAAAA,68,12.28070175,2.65890909786086
NOTES:,Heading,WCHYAFAAAAAAAAAA,68,12.28070175,2.65890909786086
FIGURE 13. Example of GS1 System label (non-UID) for a part. FIGURE 14. Example of GS1 System label.,FigureCap,WCHYAFAAAAAAAAAA,63,12.28070175,2.65890909786086
FIGURE 12. Example AIAG B-4 label (non-UID) for a part.,FigureCap,WCHYAFAAAAAAAAAA,63,12.28070175,2.65890909786086
MIL-STD-130N w/Change 1,Title,WCHYAFAAAAAAAAAA,63,12.28070175,2.65890909786086
MIL-STD-130N w/Change 1,Title,WCHYAFAAAAAAAAAA,61,9.649122807,2.45523088164038
FIGURE 9. Example GS1 System label for a part (equivalent UII (GIAI) constructed using a serialized GTIN) with GS1-128 and Data Matrix symbols.,FigureCap,WCHYAFAAAAAAAAAA,61,9.649122807,2.45523088164038
MIL-STD-130N w/Change 1,Title,WCHYAFAAAAAAAAAA,69,9.649122807,2.45523088164038
APPENDIX A,Title,WCHYAFAAAAAAAAAA,69,9.649122807,2.45523088164038
Construct #2—Serialization within the original PIN or lot or batch number,TableCap,WCHYAFAAAAAAAAAA,69,9.649122807,2.45523088164038
TABLE A-II. Derive a UII from Data Identifier (DI) qualified data.,TableCap,WCHYAFAAAAAAAAAA,69,9.649122807,2.45523088164038
HAS BEEN COMPLETED,Heading,WCHYAFAAAAAAAAAA,64,7.894736842,2.29200298365287
MIL-STD-130N w/Change 1,Title,WCHYAFAAAAAAAAAA,64,7.894736842,2.29200298365287
FIGURE 15. Obliteration of a Data Matrix symbol.,FigureCap,WCHYAFAAAAAAAAAA,64,7.894736842,2.29200298365287
FIGURE 16. Examples of warranty markings.,FigureCap,WCHYAFAAAAAAAAAA,64,7.894736842,2.29200298365287
FIGURE 8. Example GS1 System label for a part (equivalent UII serialized within the EID) with GS1-128 and Data Matrix symbols.,FigureCap,WCHYAFAAAAAAAAAA,60,6.140350877,2.096833284368
MIL-STD-130N w/Change 1,Title,WCHYAFAAAAAAAAAA,60,6.140350877,2.096833284368
Review Activities:,Heading,WCHYAFAAAAAAAAAA,71,4.385964912,1.85410259975823
MIL-STD-130N w/Change 1,Title,WCHYAFAAAAAAAAAA,71,4.385964912,1.85410259975823
CONCLUDING MATERIAL,Heading,WCHYAFAAAAAAAAAA,71,4.385964912,1.85410259975823
Pipe Flanges and Flanged Fittings,Title,XLCSCGAAAAAAAAAA,1,500,6.91600611116896
"(1) Upon prolonged exposure to temperatures above 425°C, the carbide phase of steel may be converted to graphite. Permissible but not recommended for prolonged use above 425°C. (2) Not to be used over 455°C. (3) Not to be used over 260°C. (4) Not to be used over 370°C.",TableCap,XLCSCGAAAAAAAAAA,41,195.7104558,5.28680361598092
NOTES:,Heading,XLCSCGAAAAAAAAAA,41,195.7104558,5.28680361598092
Table 2-1.1 Pressure–Temperature Ratings for Group 1.1 Materials,TableCap,XLCSCGAAAAAAAAAA,41,195.7104558,5.28680361598092
CONTENTS,Title,XLCSCGAAAAAAAAAA,4,144.1018767,4.98430416398558
6.4.5.1 Tongue and Groove and Small Male and,Heading,XLCSCGAAAAAAAAAA,28,140.7506702,4.96109954344629
6.4.6 Flange Facing Finish Imperfections.,Heading,XLCSCGAAAAAAAAAA,28,140.7506702,4.96109954344629
6.5 Flange Bolt Holes,Heading,XLCSCGAAAAAAAAAA,28,140.7506702,4.96109954344629
6.6 Bolting Bearing Surfaces,Heading,XLCSCGAAAAAAAAAA,28,140.7506702,4.96109954344629
6.7 Welding End Preparation for Welding Neck Flanges,Heading,XLCSCGAAAAAAAAAA,28,140.7506702,4.96109954344629
Table II-2-1.1 Pressure–Temperature Ratings for Group 1.1 Materials,TableCap,XLCSCGAAAAAAAAAA,133,138.7399464,4.94691383569422
"(1) Upon prolonged exposure to temperatures above 800°F, the carbide phase of steel may be converted to graphite. Permissible but not recommended for prolonged use above 800°F. (2) Not to be used over 850°F. (3) Not to be used over 700°F. (4) Not to be used over 500°F.",TableCap,XLCSCGAAAAAAAAAA,133,138.7399464,4.94691383569422
Table 1A List of Material Specifications,TableCap,XLCSCGAAAAAAAAAA,22,128.6863271,4.87280000230401
Pressure– Temperature Rating Table Applicable ASTM Specifications [Note (1)],TableCap,XLCSCGAAAAAAAAAA,22,128.6863271,4.87280000230401
Nominal Designation,TableCap,XLCSCGAAAAAAAAAA,22,128.6863271,4.87280000230401
Table II-8 Dimensions of Class 150 Flanges,TableCap,XLCSCGAAAAAAAAAA,184,126.6756032,4.85729453330712
2 PRESSURE–TEMPERATURE RATINGS,Heading,XLCSCGAAAAAAAAAA,19,121.3136729,4.81473129534429
1.9 Denotation,Heading,XLCSCGAAAAAAAAAA,19,121.3136729,4.81473129534429
2.2 Flanged Joints,Heading,XLCSCGAAAAAAAAAA,19,121.3136729,4.81473129534429
2.1 General,Heading,XLCSCGAAAAAAAAAA,19,121.3136729,4.81473129534429
2.4 Rating Temperature,Heading,XLCSCGAAAAAAAAAA,19,121.3136729,4.81473129534429
2.5 Temperature Considerations,Heading,XLCSCGAAAAAAAAAA,19,121.3136729,4.81473129534429
2.3 Ratings of Flanged Joints,Heading,XLCSCGAAAAAAAAAA,19,121.3136729,4.81473129534429
Table 8 Dimensions of Class 150 Flanges,TableCap,XLCSCGAAAAAAAAAA,94,113.9410188,4.75308160317676
6.2 Fitting Center-to-Contact Surface and Center- to-End,Heading,XLCSCGAAAAAAAAAA,27,112.6005362,4.74145248315276
6.3 Flat Face Flanges,Heading,XLCSCGAAAAAAAAAA,27,112.6005362,4.74145248315276
6.4 Flange Facings,Heading,XLCSCGAAAAAAAAAA,27,112.6005362,4.74145248315276
2.8 Straight Hub Welding Flanges,Heading,XLCSCGAAAAAAAAAA,20,104.5576408,4.66868606690735
2.7 Welding Neck Flanges,Heading,XLCSCGAAAAAAAAAA,20,104.5576408,4.66868606690735
2.9 Multiple Material Grades,Heading,XLCSCGAAAAAAAAAA,20,104.5576408,4.66868606690735
3 COMPONENT SIZE,Heading,XLCSCGAAAAAAAAAA,20,104.5576408,4.66868606690735
3.1 Nominal Pipe Size,Heading,XLCSCGAAAAAAAAAA,20,104.5576408,4.66868606690735
3.2 Reducing Fittings,Heading,XLCSCGAAAAAAAAAA,20,104.5576408,4.66868606690735
2.6 System Hydrostatic Testing,Title,XLCSCGAAAAAAAAAA,20,104.5576408,4.66868606690735
4.1 General,Heading,XLCSCGAAAAAAAAAA,20,104.5576408,4.66868606690735
3.3 Reducing Flanges,Heading,XLCSCGAAAAAAAAAA,20,104.5576408,4.66868606690735
4 MARKING,Heading,XLCSCGAAAAAAAAAA,20,104.5576408,4.66868606690735
Table II-7 Templates for Drilling Class 150 Pipe Flanges and Flanged Fittings,TableCap,XLCSCGAAAAAAAAAA,183,101.8766756,4.6432043839721
Table II-8 Dimensions of Class 150 Flanges (Cont'd),TableCap,XLCSCGAAAAAAAAAA,185,98.52546917,4.61041111996966
5.2 Mechanical Properties,Heading,XLCSCGAAAAAAAAAA,25,87.13136729,4.49011131842662
5.3 Bolting,Heading,XLCSCGAAAAAAAAAA,25,87.13136729,4.49011131842662
6.1 Flanged Fittings Wall Thickness,Heading,XLCSCGAAAAAAAAAA,25,87.13136729,4.49011131842662
6 DIMENSIONS,Heading,XLCSCGAAAAAAAAAA,25,87.13136729,4.49011131842662
5.4 Gaskets,Heading,XLCSCGAAAAAAAAAA,25,87.13136729,4.49011131842662
1.2 References,Heading,XLCSCGAAAAAAAAAA,18,83.78016086,4.45178775434927
1 SCOPE,Heading,XLCSCGAAAAAAAAAA,18,83.78016086,4.45178775434927
1.1 General,Heading,XLCSCGAAAAAAAAAA,18,83.78016086,4.45178775434927
"1.3 Time of Purchase, Manufacture, or Installation",Heading,XLCSCGAAAAAAAAAA,18,83.78016086,4.45178775434927
1.4 User Accountability,Heading,XLCSCGAAAAAAAAAA,18,83.78016086,4.45178775434927
1.5 Quality Systems,Heading,XLCSCGAAAAAAAAAA,18,83.78016086,4.45178775434927
1.6 Relevant Units,Heading,XLCSCGAAAAAAAAAA,18,83.78016086,4.45178775434927
1.7 Selection of Materials,Heading,XLCSCGAAAAAAAAAA,18,83.78016086,4.45178775434927
1.8 Convention,Heading,XLCSCGAAAAAAAAAA,18,83.78016086,4.45178775434927
PIPE FLANGES AND FLANGED FITTINGS NPS ⁄2 THROUGH NPS 24 METRIC/INCH STANDARD,Title,XLCSCGAAAAAAAAAA,18,83.78016086,4.45178775434927
7.5 Welding End Flange Ends and Hubs,Heading,XLCSCGAAAAAAAAAA,31,75.73726542,4.3533347488342
